first_name,last_name,class,hard_skills,soft_skills,teamwork,creativity,total_score
Cyrine,Ben Salah,5SLEAM2,4.35,3.66,2.97,4.84,3.96
Cyrine,Hamdi,4BI2,4.92,2.69,3.55,4.22,3.84
Anis,Ben Salah,4TWIN2,2.18,2.81,2.81,4.49,3.07
Hedi,Fourati,1A20,1.01,2.04,3.31,4.78,2.79
Hela,Toumi,5GAMIX1,3.53,4.21,4.68,2.73,3.79
Chaima,Sassi,4NIDS3,2.85,4.28,4.02,4.43,3.9
Oussama,Karoui,4TWIN2,2.33,5.0,5.0,3.55,3.97
Hedi,Ben Amor,5TWIN2,5.0,1.14,1.86,0.56,2.14
Mourad,Karoui,4GAMIX1,2.55,5.0,4.34,5.0,4.22
Leila,Sassi,4ARCTIC5,4.54,3.3,2.81,4.21,3.72
Chaima,Nasri,5GAMIX1,0.97,2.23,1.76,4.1,2.27
Iheb,Khlifi,4DS5,1.56,4.84,4.45,2.38,3.3
Adel,Cherif,4DS5,4.9,2.61,3.49,3.12,3.53
Fares,Ghanouchi,4ARCTIC5,4.97,0.43,2.49,0.64,2.13
Wafa,Nasri,2P1,2.74,4.48,4.93,2.6,3.69
Nour,Ayari,4INFINI5,4.55,3.07,3.48,4.85,3.99
Hend,Khlifi,5IOSYS1,4.61,2.89,1.73,1.44,2.67
Rim,Khemiri,5IOSYS1,4.97,1.84,1.64,0.95,2.35
Anis,Miled,5GAMIX1,4.42,2.42,3.68,3.37,3.47
Hatem,Ferjani,4GAMIX1,0.0,1.75,3.38,5.0,2.53
Wided,Maaloul,4ARCTIC5,1.84,5.0,4.53,3.34,3.68
Rim,Baccouche,5DS5,3.99,4.15,4.33,4.52,4.25
Yasmine,Belkhir,4IOSYS1,3.56,5.0,4.61,4.64,4.45
Cyrine,Zayani,3B10,2.95,4.33,3.51,4.97,3.94
Youssef,Zayani,5SE2,2.7,5.0,4.8,3.89,4.1
Khalil,Abidi,1A20,4.21,1.03,2.29,1.49,2.26
Emna,Rekik,2P1,2.96,5.0,4.4,5.0,4.34
Sabrine,Khemiri,4SE2,5.0,4.25,4.22,5.0,4.62
Ali,Saidi,4TWIN2,2.05,4.91,5.0,4.33,4.07
Amine,Zayani,4TWIN2,1.42,3.24,1.85,5.0,2.88
Manel,Mejri,3B10,1.56,5.0,4.82,3.02,3.6
Khalil,Mansour,5GAMIX1,3.91,3.37,2.92,5.0,3.8
Leila,Chaabane,4SIM3,1.11,2.95,2.3,4.25,2.65
Farah,Ammar,3B10,5.0,0.68,2.01,0.18,1.97
Mouna,Guettari,4ARCTIC5,5.0,2.22,2.08,1.15,2.61
Omar,Karoui,5SIM3,4.82,2.99,3.0,3.61,3.6
Nabil,Ben Salah,5BI2,2.17,5.0,5.0,2.87,3.76
Fatma,Hamdi,4INFINI5,3.72,4.14,3.3,4.8,3.99
Bechir,Haddad,5SIM3,5.0,1.82,1.07,0.53,2.11
Dorra,Bouazizi,5BI2,2.66,0.86,1.6,4.87,2.5
Manel,Rekik,4GAMIX1,4.85,2.34,1.71,1.44,2.58
Khadija,Nasri,1A20,4.05,3.45,2.67,3.79,3.49
Emna,Mabrouk,5ARCTIC5,4.12,1.25,1.33,0.56,1.81
Oussama,Guettari,2P1,3.03,1.31,2.55,0.56,1.86
Amel,Ben Ali,4INFINI5,2.48,3.6,5.0,4.41,3.87
Anis,Karoui,5SIM3,5.0,1.83,2.33,0.89,2.51
Anis,Sassi,4SE2,3.24,5.0,5.0,2.15,3.85
Rym,Mejri,4IOSYS1,5.0,0.81,2.5,1.05,2.34
Asma,Chebbi,5SAE2,2.47,5.0,5.0,2.88,3.84
Oumaima,Ayari,4SE2,5.0,1.1,2.17,0.44,2.18
Dorra,Mansour,5SE2,5.0,1.88,1.3,1.5,2.42
Fares,Nasri,5ARCTIC5,4.58,1.42,1.72,0.36,2.02
Mouna,Gharbi,5BI2,2.41,4.44,5.0,2.73,3.65
Nabil,Jaziri,5ARCTIC5,2.7,4.57,5.0,2.38,3.66
Amel,Cherif,5DS5,2.81,5.0,5.0,2.5,3.83
Bilel,Khlifi,3B10,3.85,3.06,4.07,3.43,3.6
Aymen,Makni,5NIDS3,3.02,4.35,2.84,5.0,3.8
Rami,Mabrouk,4SIM3,2.52,4.14,4.4,4.31,3.84
Dorra,Jaziri,5IOSYS1,3.03,5.0,5.0,4.79,4.46
Wided,Haddad,5SAE2,2.88,5.0,4.67,2.68,3.81
Youssef,Lahmar,1A20,5.0,1.13,1.4,0.98,2.13
Ghassen,Saidi,4INFINI5,2.1,3.43,1.98,4.7,3.05
Sarra,Mabrouk,5TWIN2,4.64,1.94,2.12,0.8,2.37
Emna,Ayari,5SAE2,2.36,3.14,2.28,5.0,3.2
Yasmine,Trabelsi,5GAMIX1,3.21,4.79,4.5,5.0,4.38
Amel,Gharbi,1A20,5.0,3.73,3.43,3.24,3.85
Foued,Belkhir,3B10,2.33,5.0,5.0,2.05,3.6
Amina,Makni,4IOSYS1,2.48,3.73,1.24,3.46,2.73
Aymen,Miled,4BI2,4.47,2.15,3.57,4.13,3.58
Ghada,Ayari,3B10,2.83,5.0,5.0,2.96,3.95
Lotfi,Ayari,3IA,4.85,1.09,2.58,1.16,2.42
Marwen,Guettari,1A20,3.89,1.23,1.66,1.32,2.02
Ghassen,Ben Salah,4SLEAM2,4.39,2.33,3.3,3.28,3.32
Tarek,Belkhir,4SE2,2.89,4.84,5.0,2.04,3.69
Farah,Jebali,3A22,4.37,1.51,2.88,1.9,2.66
Eya,Ben Amor,3IA,1.4,5.0,4.76,1.86,3.25
Eya,Khlifi,4BI2,2.43,4.45,4.97,2.54,3.6
Farah,Jlassi,5ARCTIC5,5.0,1.0,1.74,0.17,1.98
Sabrine,Ferjani,2A40,1.99,2.21,2.06,5.0,2.82
Samira,Fourati,3B10,2.63,4.26,3.64,3.29,3.45
Salma,Karoui,3IA,5.0,1.99,3.03,4.47,3.62
Amine,Belkhir,4IOSYS1,5.0,1.39,1.23,0.25,1.97
Zaineb,Toumi,5BI2,2.89,2.76,2.77,5.0,3.36
Siwar,Chouchene,5IOSYS1,0.26,4.25,3.48,3.89,2.97
Amine,Makni,5IOSYS1,3.71,1.04,0.99,1.17,1.73
Hend,Guettari,2P1,2.57,5.0,4.66,3.23,3.87
Rym,Cherif,4SIM3,2.62,1.14,2.04,4.99,2.7
Fatma,Ben Ali,4DS5,3.79,3.95,3.26,5.0,4.0
Siwar,Jlassi,5SLEAM2,5.0,0.83,2.5,1.12,2.36
Ismail,Nasri,5SIM3,1.28,2.63,2.04,4.57,2.63
Leila,Ghanouchi,4ARCTIC5,4.92,1.22,2.88,1.2,2.55
Samira,Baccouche,4ARCTIC5,5.0,3.96,3.44,5.0,4.35
Oussama,Sassi,5DS5,3.3,3.4,3.66,4.61,3.74
Amel,Mansour,4ARCTIC5,4.33,2.55,2.07,0.94,2.47
Zaineb,Ben Salah,2A40,5.0,1.26,2.94,2.92,3.03
Nabil,Nasri,5ARCTIC5,3.92,0.98,2.16,0.7,1.94
Rym,Ayari,5TWIN2,4.82,1.19,0.71,0.45,1.79
Wafa,Gharbi,5SLEAM2,5.0,3.56,4.23,3.75,4.14
Fares,Mabrouk,3B10,2.45,2.27,1.58,5.0,2.83
Mohamed,Mabrouk,4INFINI5,3.28,3.64,4.01,4.74,3.92
Omar,Turki,5SAE2,4.25,4.26,3.3,4.79,4.15
Rania,Toumi,1A20,5.0,0.74,1.38,0.6,1.93
Lina,Saidi,4NIDS3,1.95,4.09,3.96,3.42,3.35
Meriem,Lahmar,4SAE2,3.14,5.0,4.05,4.41,4.15
Iheb,Maaloul,4SAE2,0.57,1.41,1.33,5.0,2.08
Hichem,Karoui,4IOSYS1,3.16,3.51,4.43,4.79,3.97
Cyrine,Ayari,5SLEAM2,4.22,2.04,1.91,0.89,2.27
Mohamed,Trabelsi,3IA,1.85,4.33,4.67,3.89,3.69
Eya,Miled,5SLEAM2,2.71,4.44,5.0,0.99,3.29
Meriem,Chebbi,5SAE2,1.72,5.0,5.0,3.42,3.79
Amel,Slimani,1A20,5.0,2.41,0.55,0.81,2.19
Farah,Maaloul,5GAMIX1,4.54,1.95,3.64,0.78,2.73
Hend,Mabrouk,5IOSYS1,2.21,2.27,3.96,4.55,3.25
Nour,Zouari,4SE2,1.12,2.55,2.27,5.0,2.74
Hamza,Abidi,4NIDS3,5.0,2.15,2.67,1.12,2.74
Mariem,Haddad,5NIDS3,3.32,5.0,3.98,2.9,3.8
Skander,Driss,4ARCTIC5,1.16,2.65,3.35,5.0,3.04
Ines,Turki,5ARCTIC5,2.87,4.92,5.0,2.21,3.75
Lotfi,Ferjani,3IA,4.97,3.21,3.19,4.68,4.01
Nadia,Kanzari,4GAMIX1,1.86,1.68,2.59,5.0,2.78
Olfa,Ben Salah,4INFINI5,3.3,3.94,4.09,5.0,4.08
Khadija,Saidi,5DS5,1.91,3.45,3.54,5.0,3.48
Amel,Toumi,4DS5,1.94,4.25,4.34,2.53,3.27
Ismail,Zouari,4DS5,4.27,2.49,2.93,4.2,3.47
Oumaima,Ben Amor,4NIDS3,5.0,3.48,3.59,3.97,4.01
Chaima,Toumi,5SAE2,2.76,2.73,1.89,5.0,3.1
Ghada,Chaabane,2P1,2.46,4.72,5.0,3.32,3.88
Sabrine,Hamdi,5IOSYS1,4.42,0.3,2.54,2.21,2.37
Dorra,Saidi,4ARCTIC5,4.31,2.94,4.69,4.59,4.13
Hend,Belkhir,3IA,5.0,2.36,3.83,3.69,3.72
Tarek,Saidi,5NIDS3,5.0,4.38,4.13,3.55,4.26
Ali,Guettari,4SE2,2.66,4.04,5.0,3.37,3.77
Chokri,Haddad,1A20,2.05,3.92,3.96,5.0,3.73
Chokri,Mabrouk,4IOSYS1,2.37,4.54,4.56,3.45,3.73
Asma,Bouazizi,4DS5,5.0,1.53,3.52,0.78,2.71
Ghada,Chouchene,4SLEAM2,5.0,1.33,1.89,0.41,2.16
Walid,Lahmar,4DS5,5.0,1.83,2.88,2.8,3.13
Sarra,Chebbi,4SLEAM2,4.11,1.69,1.53,1.8,2.28
Hend,Saidi,5DS5,2.45,4.05,4.91,5.0,4.1
Tarek,Baccouche,5NIDS3,5.0,1.32,1.57,1.34,2.31
Amel,Jebali,5NIDS3,1.2,4.48,3.76,4.5,3.49
Amine,Baccouche,5BI2,3.0,4.92,5.0,3.18,4.03
Sofiene,Gharbi,4INFINI5,2.15,1.69,2.52,4.77,2.78
Eya,Belkhir,4SLEAM2,4.49,3.07,3.67,5.0,4.06
Nabil,Lahmar,5SAE2,1.48,4.37,5.0,3.87,3.68
Fares,Driss,5INFINI5,1.22,2.79,2.1,3.81,2.48
Salma,Toumi,4TWIN2,3.46,4.68,4.72,4.3,4.29
Leila,Driss,3B10,2.81,5.0,5.0,3.05,3.96
Cyrine,Zouari,5TWIN2,2.06,3.0,1.63,5.0,2.92
Sarra,Zouari,4BI2,1.45,2.52,2.9,5.0,2.97
Mourad,Jebali,5SE2,3.35,3.43,2.55,4.01,3.33
Sofiene,Khlifi,4DS5,1.3,4.22,2.03,4.25,2.95
Hatem,Jebali,5TWIN2,4.49,3.71,3.52,3.14,3.71
Mariem,Rekik,3A22,4.75,0.71,3.25,3.25,2.99
Oumaima,Chaabane,4SAE2,2.23,2.38,2.3,5.0,2.98
Zied,Khemiri,4BI2,1.96,5.0,4.26,3.05,3.57
Eya,Ferjani,5NIDS3,4.26,0.91,2.31,0.82,2.07
Hend,Abidi,5BI2,3.17,4.3,4.61,3.02,3.78
Nizar,Mejri,2P1,4.23,3.41,3.74,4.15,3.88
Ismail,Gharbi,4SAE2,4.72,2.1,2.52,1.94,2.82
Mehdi,Ferjani,4SE2,0.83,3.48,2.01,5.0,2.83
Marwen,Mejri,5NIDS3,3.57,2.64,1.58,4.17,2.99
Hatem,Chaabane,3IA,5.0,1.13,2.47,0.6,2.3
Lotfi,Ghanouchi,5SAE2,2.31,1.87,2.59,5.0,2.94
Wassim,Zayani,4SE2,4.42,3.42,3.95,4.13,3.98
Emna,Ben Salah,3IA,2.38,3.85,2.91,3.83,3.24
Mouna,Maaloul,4INFINI5,2.74,4.76,5.0,3.32,3.96
Marwen,Slimani,4TWIN2,1.62,4.98,5.0,3.18,3.69
Asma,Maaloul,4SE2,4.55,1.21,1.37,0.48,1.9
Hatem,Ayari,5DS5,4.35,3.04,3.91,4.95,4.06
Hamza,Fourati,4SAE2,1.27,4.72,3.44,5.0,3.61
Youssef,Saidi,3IA,3.74,2.92,3.34,3.54,3.38
Sabrine,Rekik,4ARCTIC5,5.0,3.29,3.75,4.31,4.09
Emna,Guettari,4TWIN2,3.27,5.0,4.64,3.9,4.2
Bilel,Driss,5BI2,1.74,1.66,4.19,4.57,3.04
Samira,Gharbi,5BI2,4.72,2.18,0.51,0.0,1.85
Mohamed,Saidi,4IOSYS1,4.67,1.88,3.86,4.05,3.61
Lina,Miled,5NIDS3,5.0,1.65,1.36,0.31,2.08
Foued,Khemiri,2P1,5.0,0.74,1.09,1.26,2.02
Rim,Saidi,5NIDS3,3.63,4.94,5.0,3.66,4.31
Wided,Chouchene,5IOSYS1,4.43,1.07,2.08,0.9,2.12
Nizar,Turki,5INFINI5,1.69,3.14,1.91,5.0,2.93
Amine,Jebali,5IOSYS1,5.0,0.49,1.04,0.75,1.82
Ali,Nasri,5DS5,1.74,5.0,5.0,4.07,3.95
Fares,Cherif,5BI2,2.28,5.0,4.34,3.89,3.88
Asma,Haddad,5SIM3,4.8,3.5,3.41,4.15,3.97
Youssef,Karoui,4DS5,4.1,3.12,2.79,4.78,3.7
Skander,Ghanouchi,3B10,2.78,5.0,4.41,1.8,3.5
Amine,Gharbi,2P1,2.03,4.33,3.98,4.93,3.82
Ghassen,Chouchene,5SLEAM2,1.17,2.6,2.1,5.0,2.72
Sonia,Trabelsi,5IOSYS1,5.0,0.73,2.96,2.01,2.68
Adel,Slimani,4INFINI5,2.38,5.0,5.0,3.78,4.04
Khadija,Turki,4TWIN2,5.0,1.37,2.22,2.0,2.65
Mohamed,Sassi,3A22,1.56,2.32,2.13,5.0,2.75
Hatem,Mejri,4TWIN2,4.99,2.98,3.85,4.69,4.13
Youssef,Mabrouk,4SE2,5.0,1.9,2.09,1.87,2.71
Hatem,Haddad,5SLEAM2,5.0,2.88,4.33,4.06,4.07
Iheb,Jaziri,5SAE2,2.45,5.0,4.52,3.84,3.95
Bilel,Cherif,4ARCTIC5,2.11,4.08,5.0,4.59,3.94
Rym,Sassi,5GAMIX1,4.68,2.7,2.62,0.4,2.6
Foued,Chaabane,4SE2,2.48,5.0,3.49,5.0,3.99
Siwar,Toumi,4TWIN2,3.44,4.91,4.09,5.0,4.36
Fares,Mejri,5ARCTIC5,5.0,0.84,1.07,2.37,2.32
Nadia,Miled,4SIM3,3.66,0.7,3.3,1.82,2.37
Bilel,Jaziri,4NIDS3,4.42,3.26,4.73,4.35,4.19
Youssef,Chaabane,5BI2,3.53,2.43,2.97,4.79,3.43
Yasmine,Ghanouchi,4DS5,3.24,3.24,4.17,5.0,3.91
Sofiene,Zayani,2P1,2.61,3.91,4.31,4.55,3.84
Zied,Slimani,4TWIN2,4.13,1.9,3.04,0.0,2.27
Amina,Ferjani,3IA,5.0,1.68,2.05,0.02,2.19
Anis,Mejri,2P1,4.29,2.54,3.08,4.72,3.66
Hamza,Mabrouk,4TWIN2,2.19,3.99,2.05,4.55,3.19
Foued,Maaloul,5BI2,5.0,1.58,0.53,0.52,1.91
Marwen,Belkhir,5TWIN2,2.09,5.0,5.0,4.72,4.2
Bilel,Trabelsi,3A22,3.27,3.62,3.71,4.95,3.89
Mohamed,Miled,3B10,4.93,4.0,3.58,5.0,4.38
Mourad,Nasri,4SIM3,4.84,1.74,2.41,0.7,2.42
Emna,Zouari,5SE2,0.34,4.62,5.0,2.43,3.1
Fethi,Guettari,2P1,4.79,3.09,2.48,3.31,3.42
Anis,Haddad,5INFINI5,3.9,2.33,1.02,1.69,2.24
Ghada,Belkhir,5ARCTIC5,1.83,3.25,2.73,4.55,3.09
Adel,Mabrouk,4SLEAM2,2.46,3.23,3.84,5.0,3.63
Khadija,Jaziri,4SIM3,5.0,2.68,3.04,4.9,3.91
Hichem,Makni,5DS5,2.48,4.45,4.8,3.62,3.84
Anis,Slimani,5DS5,1.87,3.92,5.0,2.16,3.24
Chaima,Mansour,4NIDS3,3.09,2.99,4.02,4.94,3.76
Ali,Abidi,5SAE2,1.07,5.0,4.82,1.88,3.19
Ahmed,Mabrouk,1A20,5.0,2.12,2.08,1.34,2.63
Chokri,Chouchene,4DS5,3.34,3.82,5.0,3.99,4.04
Mehdi,Kanzari,2P1,2.39,5.0,5.0,3.69,4.02
Emna,Makni,5DS5,1.32,5.0,4.37,3.67,3.59
Mohamed,Jlassi,4SE2,2.81,4.12,4.68,4.67,4.07
Wided,Karoui,4NIDS3,3.16,3.49,3.67,4.29,3.65
Ismail,Khemiri,4SLEAM2,2.85,5.0,4.08,4.05,4.0
Sarra,Driss,3B10,5.0,1.03,2.84,1.95,2.7
Rania,Makni,4SAE2,2.99,4.16,3.8,4.74,3.92
Chaima,Maaloul,5ARCTIC5,4.37,3.23,4.04,3.72,3.84
Anis,Jaziri,4IOSYS1,2.89,4.41,2.4,3.47,3.29
Cyrine,Lahmar,4ARCTIC5,1.92,2.01,1.06,4.71,2.43
Bilel,Zayani,4IOSYS1,5.0,2.83,2.67,1.33,2.96
Fatma,Khlifi,5SLEAM2,2.36,3.11,1.64,5.0,3.03
Anis,Makni,4SE2,2.37,4.01,3.89,4.42,3.67
Wafa,Zouari,5ARCTIC5,4.79,3.72,3.82,3.81,4.04
Hiba,Karoui,5NIDS3,2.92,5.0,5.0,3.05,3.99
Cyrine,Ben Amor,5ARCTIC5,1.7,4.2,4.7,2.68,3.32
Lobna,Toumi,4INFINI5,5.0,4.18,3.57,3.35,4.02
Asma,Ben Amor,4BI2,2.33,5.0,3.25,5.0,3.89
Walid,Driss,5SAE2,4.63,1.93,3.78,3.06,3.35
Hiba,Bouazizi,5SAE2,1.67,2.85,2.06,5.0,2.9
Ines,Trabelsi,5SE2,4.91,0.55,2.22,1.87,2.39
Fethi,Trabelsi,2P1,5.0,0.29,1.82,3.1,2.55
Ines,Maaloul,4IOSYS1,2.88,3.03,3.61,4.5,3.5
Mourad,Sassi,4TWIN2,2.9,4.57,4.57,2.89,3.73
Sonia,Ghanouchi,5TWIN2,4.06,3.29,3.61,4.92,3.97
Foued,Jebali,4SAE2,4.3,0.69,2.13,0.0,1.78
Olfa,Fourati,4SE2,2.25,2.91,1.66,4.86,2.92
Ghada,Makni,4SIM3,1.77,5.0,4.44,3.02,3.56
Amina,Turki,4GAMIX1,1.23,2.66,2.25,4.6,2.69
Tarek,Khlifi,4TWIN2,1.66,3.11,1.62,5.0,2.85
Oumaima,Sassi,5TWIN2,4.84,2.42,3.04,3.77,3.52
Walid,Mejri,5TWIN2,4.57,3.47,2.84,4.6,3.87
Asma,Turki,4TWIN2,4.83,1.21,2.39,0.0,2.11
Amina,Toumi,4SAE2,1.52,5.0,5.0,4.43,3.99
Foued,Ben Amor,5GAMIX1,3.35,2.59,2.58,4.54,3.27
Tarek,Toumi,3IA,5.0,3.03,3.94,4.39,4.09
Yasmine,Bouazizi,4SE2,2.85,5.0,5.0,3.57,4.11
Fethi,Jaziri,5SE2,4.66,3.03,4.8,4.3,4.2
Anis,Trabelsi,5SE2,2.95,4.19,4.15,3.76,3.76
Karim,Jaziri,5SIM3,3.85,3.29,3.39,3.92,3.61
Ghassen,Toumi,4DS5,4.49,1.04,1.31,0.21,1.76
Hiba,Ferjani,2P1,3.92,5.0,4.02,5.0,4.48
Salma,Mansour,5SE2,2.62,4.06,4.51,3.03,3.55
Oumaima,Haddad,4IOSYS1,1.53,5.0,5.0,2.48,3.5
Dorra,Zayani,3IA,2.61,4.47,5.0,3.22,3.82
Lina,Gharbi,5SE2,2.45,5.0,4.8,3.17,3.86
Aymen,Cherif,5GAMIX1,3.01,5.0,4.86,3.11,4.0
Mohamed,Khlifi,3IA,5.0,4.07,3.35,3.73,4.04
Ahmed,Ben Salah,5NIDS3,4.78,1.7,1.28,0.48,2.06
Yasmine,Haddad,4BI2,2.53,5.0,5.0,3.04,3.89
Hatem,Slimani,5DS5,1.92,5.0,4.47,3.02,3.6
Khadija,Fourati,5SE2,5.0,3.42,4.14,3.3,3.97
Eya,Guettari,4GAMIX1,2.24,5.0,4.41,3.17,3.71
Siwar,Haddad,5SIM3,3.27,4.33,3.45,4.51,3.89
Mariem,Ben Ali,5TWIN2,5.0,3.48,4.34,4.35,4.29
Chaima,Fourati,4SIM3,3.91,5.0,5.0,3.13,4.26
Cyrine,Bouazizi,5SLEAM2,1.95,5.0,5.0,2.54,3.62
Walid,Hamdi,5GAMIX1,3.98,3.28,3.13,3.89,3.57
Dorra,Sassi,2A40,5.0,2.25,2.51,0.9,2.67
Amina,Jlassi,5DS5,3.59,1.63,1.97,4.82,3.0
Khalil,Kanzari,3B10,2.34,5.0,5.0,2.91,3.81
Chaima,Jlassi,5IOSYS1,4.89,0.0,1.87,1.57,2.08
Amel,Saidi,2A40,4.13,1.38,3.43,4.1,3.26
Chokri,Trabelsi,1A20,2.59,4.31,4.42,5.0,4.08
Mouna,Miled,5DS5,4.1,5.0,5.0,3.43,4.38
Salma,Ammar,3B10,4.84,2.43,2.99,4.34,3.65
Haythem,Khlifi,4SAE2,2.33,4.53,5.0,2.65,3.63
Aymen,Lahmar,4SAE2,1.7,5.0,4.61,2.74,3.51
Mourad,Driss,4SIM3,2.05,2.38,3.49,5.0,3.23
Sami,Fourati,5GAMIX1,1.55,2.29,1.15,5.0,2.5
Bechir,Gharbi,4SAE2,3.26,2.64,2.36,4.99,3.31
Amel,Zayani,4SAE2,3.0,4.5,3.7,4.91,4.03
Khadija,Khemiri,5DS5,3.22,5.0,3.95,4.92,4.27
Chaima,Mabrouk,2A40,5.0,0.78,2.43,1.71,2.48
Hend,Bouazizi,5TWIN2,4.35,2.67,2.17,0.71,2.47
Sami,Bouazizi,4ARCTIC5,4.61,1.63,1.93,1.07,2.31
Mariem,Bouazizi,4IOSYS1,2.57,4.49,4.62,4.94,4.16
Oumaima,Bouazizi,4SAE2,4.78,1.8,1.55,0.0,2.03
Fatma,Makni,4SLEAM2,5.0,1.83,3.14,4.59,3.64
Ali,Mejri,4GAMIX1,3.01,5.0,4.31,3.24,3.89
Wafa,Chouchene,5DS5,2.66,2.53,1.98,4.32,2.87
Mourad,Jlassi,5TWIN2,2.47,1.49,1.53,4.9,2.6
Rim,Sassi,5IOSYS1,5.0,1.07,2.2,1.75,2.5
Mourad,Ghanouchi,5SLEAM2,5.0,2.17,2.85,3.34,3.34
Hichem,Kanzari,5INFINI5,5.0,4.17,3.64,4.79,4.4
Ghada,Khemiri,5SE2,5.0,2.35,2.92,1.0,2.82
Youssef,Ghanouchi,5SIM3,3.16,3.41,3.51,4.46,3.63
Hela,Mejri,4INFINI5,2.8,4.46,4.46,4.77,4.12
Chokri,Belkhir,5NIDS3,2.45,5.0,4.79,3.83,4.02
Ines,Miled,1A20,3.58,3.36,3.62,5.0,3.89
Ahmed,Jaziri,5INFINI5,2.0,4.55,4.92,3.02,3.62
Hichem,Nasri,3IA,4.23,3.55,3.68,4.82,4.07
Karim,Zouari,4SIM3,4.37,1.36,1.13,1.13,2.0
Ghada,Miled,5TWIN2,2.7,2.79,3.53,5.0,3.51
Salma,Saidi,4TWIN2,3.51,4.25,3.71,5.0,4.12
Amina,Abidi,4IOSYS1,5.0,1.34,2.26,1.59,2.55
Rania,Trabelsi,4INFINI5,3.28,4.35,4.79,2.59,3.75
Nabil,Slimani,4TWIN2,5.0,2.48,2.46,1.02,2.74
Mourad,Makni,4GAMIX1,4.3,3.26,3.63,4.13,3.83
Ahmed,Karoui,5IOSYS1,2.52,5.0,4.72,2.54,3.69
Walid,Toumi,5ARCTIC5,3.88,5.0,4.28,4.5,4.42
Youssef,Ferjani,5DS5,3.97,0.56,1.73,1.01,1.82
Ghassen,Driss,5ARCTIC5,5.0,3.05,3.33,5.0,4.1
Amel,Driss,4BI2,5.0,2.68,1.83,1.59,2.78
Sami,Ben Salah,5ARCTIC5,3.62,4.28,2.58,4.87,3.84
Rim,Kanzari,5BI2,2.44,4.47,5.0,3.4,3.83
Walid,Jebali,4SAE2,1.33,4.55,5.0,3.56,3.61
Adel,Saidi,4SIM3,1.9,4.8,3.7,5.0,3.85
Dorra,Ben Ali,5DS5,2.6,4.64,4.72,2.16,3.53
Ghassen,Mansour,4NIDS3,3.33,2.73,1.23,5.0,3.07
Nour,Hamdi,5DS5,5.0,1.17,3.3,0.64,2.53
Sami,Miled,4GAMIX1,4.31,2.3,2.02,1.02,2.41
Hiba,Nasri,4SLEAM2,2.29,4.56,5.0,2.22,3.52
Youssef,Driss,1A20,5.0,1.72,3.66,1.62,3.0
Sonia,Ferjani,4SAE2,4.03,3.2,2.42,3.51,3.29
Ghassen,Nasri,5SE2,0.6,1.47,3.14,5.0,2.55
Lobna,Mejri,5SLEAM2,4.49,3.77,3.72,4.29,4.07
Lina,Mabrouk,5INFINI5,4.78,1.52,1.49,1.12,2.23
Eya,Haddad,5DS5,4.43,3.24,4.27,3.81,3.94
Mourad,Jaziri,4SE2,1.99,2.08,0.81,4.73,2.4
Fethi,Ben Salah,3A22,3.21,3.21,4.2,4.25,3.72
Asma,Chouchene,5TWIN2,2.32,4.36,4.04,3.65,3.59
Asma,Toumi,4NIDS3,2.27,5.0,5.0,2.88,3.79
Sofiene,Lahmar,4NIDS3,4.16,0.74,2.0,0.0,1.73
Ghada,Nasri,4SIM3,3.05,3.81,4.52,2.88,3.57
Yasmine,Abidi,4GAMIX1,3.02,2.67,2.18,5.0,3.22
Hamza,Belkhir,5SE2,4.68,1.15,1.08,0.59,1.87
Zied,Hamdi,4ARCTIC5,3.3,4.51,4.14,2.67,3.65
Amel,Lahmar,2P1,3.14,5.0,5.0,3.5,4.16
Leila,Saidi,5SLEAM2,2.93,4.76,4.28,3.13,3.78
Hend,Sassi,2P1,2.01,1.36,1.3,4.96,2.41
Khadija,Ayari,5GAMIX1,4.4,4.28,3.24,5.0,4.23
Skander,Trabelsi,4SIM3,1.63,2.33,4.03,4.78,3.19
Farah,Toumi,5SE2,3.36,3.58,3.78,3.99,3.68
Lotfi,Mabrouk,5ARCTIC5,2.39,4.66,4.1,3.32,3.62
Ahmed,Bouazizi,5SE2,5.0,3.46,3.29,5.0,4.19
Hamza,Sassi,5SLEAM2,5.0,2.78,3.97,4.01,3.94
Hela,Hamdi,4BI2,2.61,4.84,5.0,3.65,4.03
Hiba,Haddad,5ARCTIC5,1.39,4.13,2.99,5.0,3.38
Skander,Kanzari,4SAE2,5.0,1.95,1.67,1.35,2.49
Mariem,Maaloul,4INFINI5,4.39,2.02,1.72,0.78,2.23
Rania,Zayani,4ARCTIC5,3.03,4.88,3.48,5.0,4.1
Rym,Turki,5DS5,4.98,0.87,2.14,0.7,2.17
Nizar,Makni,3A22,5.0,1.85,1.87,1.54,2.57
Cyrine,Cherif,4GAMIX1,5.0,2.63,1.23,0.99,2.46
Nour,Mabrouk,5IOSYS1,3.55,4.33,5.0,3.2,4.02
Amine,Mansour,5INFINI5,2.72,5.0,3.79,4.78,4.07
Mouna,Ghanouchi,3A22,3.95,4.11,4.34,4.46,4.21
Nizar,Toumi,4SE2,3.58,4.29,3.85,3.14,3.72
Siwar,Miled,3B10,1.72,4.54,4.2,2.85,3.33
Hiba,Khlifi,2A40,4.45,4.33,2.94,3.74,3.87
Hela,Saidi,4SIM3,1.78,1.97,1.09,4.86,2.42
Salma,Cherif,5SIM3,2.06,5.0,5.0,3.14,3.8
