first_name,last_name,gender,age,nationality,hard_skills,soft_skills,teamwork,creativity,class
Lotfi,Sassi,Male,24,Tunisian,0.4,4.02,1.14,1.33,4BI80
Ahmed,Haddad,Male,18,Algerian,3.54,1.01,3.91,1.27,4BI80
Mourad,Khlifi,Male,25,Tunisian,3.98,0.76,3.43,3.79,4BI80
Siwar,Ayari,Female,18,Tunisian,1.53,1.06,2.7,4.32,4BI80
Chaima,Chouchene,Female,22,Tunisian,4.33,1.89,2.54,1.75,4BI80
Tarek,Hamdi,Male,43,Tunisian,3.23,0.13,2.81,2.24,4BI80
Wided,Saidi,Female,22,Tunisian,0.17,4.46,4.51,1.54,4BI80
Nour,Chouchene,Female,21,Tunisian,0.89,4.21,0.9,0.72,4BI80
Abdelkader,Slimani,Male,24,Algerian,1.35,2.99,1.2,1.53,4BI80
Yamina,Slimani,Female,25,Algerian,4.89,0.23,1.4,2.91,2P76
Hend,Lahmar,Female,19,Tunisian,3.78,1.87,0.01,0.92,2P76
Bechir,Saidi,Male,22,Tunisian,1.14,1.8,3.33,4.51,2P76
Omar,Toumi,Male,21,Tunisian,3.27,3.83,1.92,3.36,2P76
Lotfi,Slimani,Male,29,Tunisian,0.52,3.69,3.66,1.28,2P76
Hend,Zayani,Female,19,Tunisian,1.42,4.21,2.42,4.71,2P76
Sarra,Haddad,Female,24,Tunisian,4.55,0.46,3.58,4.81,2P76
Kadiatou,Conde,Female,24,Guinean,1.92,3.12,3.88,1.57,2P76
Skander,Haddad,Male,20,Tunisian,2.61,2.82,1.56,1.36,2P76
Anis,Fourati,Male,22,Tunisian,4.07,3.55,3.16,0.67,2P76
Oussama,Sassi,Male,21,Tunisian,0.92,0.31,4.97,0.18,2P76
Zahra,Mansouri,Female,30,Algerian,4.78,1.36,3.17,4.82,2P76
Hela,Ben Ali,Female,23,Tunisian,4.57,2.13,4.24,3.89,2P76
Chokri,Lahmar,Male,18,Tunisian,2.37,4.64,1.06,4.65,2P76
Lobna,Belkhir,Female,19,Tunisian,0.65,2.48,0.88,1.28,2P76
Mehdi,Mabrouk,Male,24,Tunisian,3.21,1.61,4.18,4.26,2P76
Hela,Ammar,Female,24,Tunisian,3.96,1.79,3.15,0.07,2P76
Hela,Mejri,Female,18,Tunisian,1.03,2.42,2.74,0.83,2P76
Rania,Jlassi,Female,25,Tunisian,3.84,1.15,0.24,2.05,2P76
Tarek,Makni,Male,25,Tunisian,1.24,2.69,3.5,1.93,2P76
Aminata,Kone,Female,19,Malian,4.09,3.93,2.76,2.73,2P76
Oussama,Karoui,Male,19,Tunisian,1.63,3.26,1.68,4.11,2P76
Ghada,Mabrouk,Female,19,Tunisian,4.02,1.27,4.49,0.54,2P76
Iheb,Ammar,Male,23,Tunisian,2.47,1.75,2.77,3.11,2P76
Tarek,Turki,Male,22,Tunisian,3.33,2.57,0.98,2.71,2P76
Hedi,Driss,Male,23,Tunisian,2.07,3.35,2.12,4.67,2P76
Rami,Maaloul,Male,22,Tunisian,3.48,2.99,0.56,1.93,2P76
Samira,Chouchene,Female,40,Tunisian,3.76,3.31,2.33,3.89,2P76
Wided,Zayani,Female,25,Tunisian,3.3,2.13,4.06,3.51,2P76
Sami,Ben Salah,Male,18,Tunisian,2.65,2.16,1.01,4.44,2P76
Hend,Ammar,Female,40,Tunisian,3.69,4.8,0.06,1.69,2P76
Lina,Jaziri,Female,23,Tunisian,0.79,3.58,2.79,1.33,2P76
Manel,Rekik,Female,19,Tunisian,1.21,2.05,4.4,3.62,2P76
Sofiene,Rekik,Male,19,Tunisian,4.91,2.26,2.28,4.41,2P76
Hela,Ben Salah,Female,21,Tunisian,0.58,0.21,2.15,2.53,2P76
Karim,Fourati,Male,25,Tunisian,3.9,0.21,1.34,0.43,3B17
Hamza,Chouchene,Male,19,Tunisian,1.36,1.17,0.54,1.16,3B17
Farah,Jlassi,Female,24,Tunisian,1.82,1.95,1.2,3.52,3B17
Rania,Ghanouchi,Female,23,Tunisian,4.73,1.83,3.17,3.92,3B17
Hichem,Lahmar,Male,23,Tunisian,0.81,0.33,4.02,3.25,3B17
Samuel,Ngwa,Male,22,Cameroonian,1.09,1.34,3.13,0.75,3B17
Karim,Hamdi,Male,22,Tunisian,1.47,2.97,3.44,3.89,3B17
Hela,Belkhir,Female,19,Tunisian,1.02,4.9,4.51,0.43,3B17
Leila,Ayari,Female,19,Tunisian,4.46,2.34,0.35,0.87,3B17
Karim,Khemiri,Male,18,Tunisian,0.2,0.56,0.28,2.25,3B17
Sabrine,Slimani,Female,18,Tunisian,2.37,0.08,3.19,1.4,3B17
Amine,Abidi,Male,23,Tunisian,4.5,3.84,1.96,2.06,3B17
Chaima,Zouari,Female,20,Tunisian,4.25,3.32,1.63,0.34,3B17
Sabrine,Karoui,Female,21,Tunisian,4.97,2.78,1.13,2.52,3B17
Ghassen,Hamdi,Male,25,Tunisian,0.66,3.37,0.81,3.23,3B17
Meriem,Trabelsi,Female,20,Tunisian,2.82,0.88,2.62,1.97,3B17
Manel,Bouazizi,Female,24,Tunisian,4.56,3.95,2.73,3.67,3B17
Rania,Driss,Female,19,Tunisian,4.95,1.94,3.77,1.42,3B17
Amina,Ammar,Female,22,Tunisian,0.23,4.39,2.42,2.69,3B17
Walid,Abidi,Male,21,Tunisian,0.05,0.7,1.99,3.08,3B17
Juliette,Hamadou,Female,19,Cameroonian,3.01,0.38,4.99,4.08,3B17
Mourad,Guettari,Male,20,Tunisian,3.08,4.82,3.36,4.73,3B17
Omar,Jebali,Male,24,Tunisian,2.61,2.88,2.29,2.19,3B17
Nabil,Driss,Male,21,Tunisian,0.18,2.46,3.68,2.62,3B17
Bilel,Trabelsi,Male,21,Tunisian,1.53,3.89,0.69,3.97,3B17
Sonia,Chebbi,Female,24,Tunisian,1.22,4.24,1.77,4.11,3B17
Samira,Zouari,Female,22,Tunisian,1.29,3.32,1.83,4.98,3B17
Nadia,Slimani,Female,18,Tunisian,2.75,0.75,0.4,3.8,4DS70
Mariem,Ghanouchi,Female,22,Tunisian,2.27,3.54,0.4,0.13,4DS70
Hiba,Zayani,Female,19,Tunisian,1.3,3.34,2.45,1.25,4DS70
Lassana,Sidibe,Male,22,Malian,4.89,0.81,2.76,2.67,4DS70
Haythem,Mabrouk,Male,22,Tunisian,2.19,0.26,1.7,4.52,4DS70
Karim,Zouari,Male,25,Tunisian,4.44,1.65,2.28,1.26,4DS70
Leila,Turki,Female,20,Tunisian,3.15,3.92,3.72,3.07,4DS70
Meriem,Mansour,Female,24,Tunisian,4.61,1.68,3.27,0.69,4DS70
Foued,Lahmar,Male,19,Tunisian,2.84,2.0,4.41,3.17,4DS70
Chaima,Ben Salah,Female,25,Tunisian,1.42,0.83,3.27,2.61,4DS70
Ghassen,Lahmar,Male,25,Tunisian,2.73,3.72,3.58,4.28,4DS70
Ines,Saidi,Female,23,Tunisian,4.67,0.9,1.62,0.47,4DS70
Lotfi,Gharbi,Male,21,Tunisian,2.92,0.69,1.29,2.24,4DS70
Nabil,Sassi,Male,20,Tunisian,1.62,2.28,1.23,1.14,4DS70
Mohamed,Baccouche,Male,20,Tunisian,0.36,1.08,1.77,1.8,4DS70
Nour,Zayani,Female,19,Tunisian,0.05,1.62,4.41,2.3,4DS70
Iheb,Khemiri,Male,25,Tunisian,2.19,1.46,1.35,0.72,4DS70
Ali,Lahmar,Male,20,Tunisian,4.41,1.79,0.64,4.25,4DS70
Rim,Ayari,Female,23,Tunisian,0.19,3.71,4.12,1.48,4DS70
Nizar,Mansour,Male,22,Tunisian,0.09,1.26,2.88,3.06,4DS70
Zahra,Dahmani,Female,23,Algerian,2.28,1.94,1.61,3.64,4DS70
Nour,Belkhir,Female,23,Tunisian,0.49,3.44,4.76,2.38,4DS70
Meriem,Hamdi,Female,22,Tunisian,0.74,4.3,4.94,2.13,4DS70
Mehdi,Nasri,Male,20,Tunisian,4.24,1.12,3.51,2.9,4DS70
Salma,Hamdi,Female,24,Tunisian,2.26,2.57,1.53,3.18,4DS70
Adel,Zouari,Male,25,Tunisian,3.21,0.4,3.03,1.71,4DS70
Nabil,Zayani,Male,19,Tunisian,4.9,0.1,3.0,4.44,4DS70
Rania,Abidi,Female,24,Tunisian,3.25,0.09,2.38,2.24,4DS70
Yasmine,Cherif,Female,19,Tunisian,3.1,2.98,2.4,1.1,3A86
Marwen,Trabelsi,Male,22,Tunisian,2.91,0.86,0.13,2.65,3A86
Farah,Jaziri,Female,23,Tunisian,3.9,0.94,3.73,2.49,3A86
Ines,Makni,Female,21,Tunisian,2.06,1.75,2.09,1.65,3A86
Foued,Karoui,Male,20,Tunisian,4.1,1.81,3.91,4.78,3A86
Asma,Ben Salah,Female,18,Tunisian,1.36,0.74,3.23,4.62,3A86
Amna,Mohamed,Female,20,Libyan,1.04,2.5,4.31,2.44,3A86
Hichem,Karoui,Male,25,Tunisian,0.74,2.19,1.89,2.61,3A86
Amine,Jaziri,Male,20,Tunisian,0.34,0.99,2.49,3.74,3A86
Wided,Mejri,Female,32,Tunisian,4.93,3.12,2.62,0.16,3A86
Dorra,Zouari,Female,19,Tunisian,3.43,0.97,0.38,3.85,3A86
Cheick,Maiga,Male,19,Malian,2.33,4.43,1.3,1.63,3A86
Eya,Abidi,Female,20,Tunisian,1.34,0.84,4.06,4.93,3A86
Eya,Belkhir,Female,36,Tunisian,0.46,1.55,2.29,1.87,3A86
Rym,Jebali,Female,20,Tunisian,3.32,0.49,2.4,1.91,3A86
Rim,Ghanouchi,Female,18,Tunisian,1.09,1.0,3.39,3.35,3A86
Omar,Chouchene,Male,25,Tunisian,2.38,3.41,4.11,0.22,3A86
Omar,Ben Salah,Male,20,Tunisian,3.07,0.11,4.77,4.45,3A86
Sarra,Saidi,Female,18,Tunisian,0.15,2.66,1.49,3.4,3A86
Chantal,Hamadou,Female,23,Cameroonian,1.28,1.26,1.11,4.9,3A86
Amel,Haddad,Female,24,Tunisian,2.29,3.54,3.31,4.0,3A86
Zaineb,Khlifi,Female,24,Tunisian,2.57,4.21,0.95,2.69,3A86
Ibrahima,Toure,Male,18,Guinean,4.28,1.76,1.78,1.3,3A86
Ines,Baccouche,Female,23,Tunisian,0.02,4.03,4.45,4.21,3A86
Omar,Baccouche,Male,19,Tunisian,2.58,4.48,4.19,3.91,3A86
Fares,Zouari,Male,22,Tunisian,0.38,3.99,1.97,3.99,3A86
Chokri,Jebali,Male,25,Tunisian,4.77,0.85,2.13,2.24,3A86
Mame,Fall,Female,20,Senegalese,3.91,0.98,1.67,3.51,3A86
Manel,Slimani,Female,25,Tunisian,4.95,3.19,3.21,2.2,3A86
Lobna,Ben Ali,Female,22,Tunisian,2.08,0.84,3.09,3.38,4GAMIX18
Sofiene,Jlassi,Male,19,Tunisian,1.4,0.47,3.98,4.12,4GAMIX18
Hedi,Trabelsi,Male,18,Tunisian,4.98,0.9,1.51,0.89,4GAMIX18
Anis,Zayani,Male,25,Tunisian,2.13,4.99,1.4,2.11,4GAMIX18
Rim,Belkhir,Female,25,Tunisian,2.38,3.93,1.81,1.72,4GAMIX18
Chokri,Driss,Male,18,Tunisian,1.83,2.99,1.49,3.0,4GAMIX18
Mehdi,Driss,Male,21,Tunisian,1.03,3.31,4.49,0.69,4GAMIX18
Ghassen,Nasri,Male,20,Tunisian,1.78,3.69,1.59,1.41,4GAMIX18
Zaineb,Rekik,Female,18,Tunisian,4.47,4.97,0.98,2.35,4GAMIX18
Farah,Chebbi,Female,22,Tunisian,0.83,0.64,0.45,0.58,4GAMIX18
Amine,Driss,Male,22,Tunisian,0.87,1.51,1.82,0.67,4GAMIX18
Mariem,Jlassi,Female,19,Tunisian,2.31,1.29,4.59,0.6,4GAMIX18
Thierno,Keita,Male,24,Guinean,2.38,2.62,4.29,2.66,4GAMIX18
Lotfi,Mejri,Male,19,Tunisian,0.19,1.46,0.23,0.47,4GAMIX18
Ahmed,Regragui,Male,24,Moroccan,2.48,1.65,4.62,4.31,4GAMIX18
Fatima,Benali,Female,25,Algerian,3.52,0.29,3.33,3.04,4GAMIX18
Nizar,Belkhir,Male,22,Tunisian,1.53,3.45,1.57,3.79,4GAMIX18
Samira,Abidi,Female,22,Tunisian,2.58,2.87,4.31,1.76,4GAMIX18
Tarek,Driss,Male,24,Tunisian,4.22,3.22,2.67,1.72,4GAMIX18
Nadia,Ben Ali,Female,19,Tunisian,1.84,1.26,3.36,2.15,4GAMIX18
Iheb,Cherif,Male,22,Tunisian,3.95,0.16,2.92,4.91,4GAMIX18
Fatima,Mansouri,Female,25,Algerian,2.65,1.95,3.18,3.48,4GAMIX18
Eya,Turki,Female,20,Tunisian,2.32,0.13,0.79,2.9,4GAMIX18
Hela,Chebbi,Female,23,Tunisian,1.47,3.64,3.17,3.78,4GAMIX18
Oumaima,Mejri,Female,19,Tunisian,4.46,4.25,2.41,0.67,4GAMIX18
Cyrine,Khemiri,Female,23,Tunisian,3.01,0.69,1.24,0.07,4GAMIX18
Adama,Yao,Male,22,Ivorian,2.74,2.74,2.33,0.97,4GAMIX18
Anis,Lahmar,Male,18,Tunisian,0.39,2.83,3.72,4.08,4GAMIX18
Fethi,Saidi,Male,18,Tunisian,2.74,3.61,4.95,0.79,4GAMIX18
Didier,Ngwa,Male,24,Cameroonian,3.63,2.98,1.38,2.31,4GAMIX18
Hedi,Sassi,Male,24,Tunisian,4.46,4.91,1.6,2.46,5DS94
Wassim,Ayari,Male,19,Tunisian,4.53,0.28,3.27,4.75,5DS94
Ali,Baccouche,Male,19,Tunisian,4.11,1.38,4.81,1.21,5DS94
Mohamed,Fourati,Male,21,Tunisian,2.01,0.92,2.69,2.45,5DS94
Amel,Rekik,Female,22,Tunisian,1.76,1.08,0.45,4.96,5DS94
Haythem,Baccouche,Male,23,Tunisian,1.62,0.62,4.27,2.31,5DS94
Siwar,Jlassi,Female,22,Tunisian,3.85,2.05,3.29,3.11,5DS94
Ghada,Gharbi,Female,22,Tunisian,2.26,2.15,1.74,0.38,5DS94
Mourad,Ayari,Male,23,Tunisian,0.82,1.65,2.18,0.75,5DS94
Fares,Nasri,Male,24,Tunisian,2.72,1.62,3.65,1.51,5DS94
Sonia,Bouazizi,Female,21,Tunisian,2.43,4.29,2.04,4.95,5DS94
Hatem,Khlifi,Male,18,Tunisian,4.46,2.34,1.84,2.33,5DS94
Asma,Karoui,Female,32,Tunisian,2.66,1.52,3.97,1.28,5DS94
Amel,Sassi,Female,23,Tunisian,1.63,2.14,4.08,1.87,5DS94
Fouad,Fassi,Male,25,Moroccan,2.89,2.64,4.15,0.86,5DS94
Korotoumou,Sissoko,Female,21,Malian,2.22,1.73,1.19,0.41,5DS94
Ahmed,Belkhir,Male,20,Tunisian,4.94,3.86,2.11,2.09,5DS94
Astou,Diouf,Female,25,Senegalese,4.96,3.63,2.69,4.55,5DS94
Eya,Ayari,Female,38,Tunisian,2.6,0.09,0.38,0.24,5DS94
Hatem,Turki,Male,19,Tunisian,0.34,3.6,3.35,3.99,5DS94
Farah,Maaloul,Female,20,Tunisian,0.03,1.87,3.84,2.29,5DS94
Ahmed,Turki,Male,23,Tunisian,0.04,1.18,1.06,4.55,5DS94
Walid,Driss,Male,18,Tunisian,0.45,1.25,0.3,2.67,5DS94
Tarek,Khemiri,Male,24,Tunisian,4.26,1.46,0.31,4.12,5DS94
Wassim,Zouari,Male,22,Tunisian,2.42,0.93,0.09,1.2,5DS94
Sonia,Makni,Female,23,Tunisian,1.25,0.41,0.11,2.22,5DS94
Tarek,Nasri,Male,21,Tunisian,2.56,0.41,2.34,3.2,5DS94
Chokri,Khlifi,Male,23,Tunisian,4.57,0.73,0.17,2.82,5DS94
Anis,Khemiri,Male,21,Tunisian,0.72,0.62,3.03,3.68,5DS94
Walid,Chebbi,Male,24,Tunisian,4.61,0.34,0.06,0.32,5DS94
Mouna,Rekik,Female,23,Tunisian,3.94,1.04,0.95,2.14,5DS94
Anis,Zouari,Male,20,Tunisian,3.25,2.21,0.49,0.82,5DS94
Anis,Driss,Male,23,Tunisian,3.9,2.62,0.44,2.0,5DS94
Manel,Guettari,Female,22,Tunisian,1.04,0.29,1.52,2.69,4INFINI28
Aymen,Hamdi,Male,25,Tunisian,4.97,3.63,3.29,2.99,4INFINI28
Hedi,Lahmar,Male,18,Tunisian,4.98,0.51,4.5,3.23,4INFINI28
Marwen,Nasri,Male,29,Tunisian,4.77,4.78,3.17,1.96,4INFINI28
Hicham,Berrada,Male,19,Moroccan,0.58,4.62,1.18,3.49,4INFINI28
Abdoulaye,Konan,Male,18,Ivorian,3.61,1.2,3.91,0.06,4INFINI28
Dorra,Ben Ali,Female,20,Tunisian,2.65,1.28,5.0,1.21,4INFINI28
Mouna,Haddad,Female,23,Tunisian,1.92,4.3,0.61,4.3,4INFINI28
Dorra,Ben Salah,Female,22,Tunisian,4.06,4.66,4.93,1.72,4INFINI28
Sami,Guettari,Male,21,Tunisian,0.78,1.16,2.79,3.91,4INFINI28
Hatem,Guettari,Male,35,Tunisian,4.06,4.38,2.49,2.57,4INFINI28
Ghada,Slimani,Female,19,Tunisian,3.52,0.1,0.43,2.96,4INFINI28
Ines,Khemiri,Female,24,Tunisian,2.71,1.25,4.89,0.18,4INFINI28
Zaineb,Belkhir,Female,19,Tunisian,4.44,1.01,1.72,2.93,4INFINI28
Karim,Karoui,Male,38,Tunisian,0.63,1.2,4.63,1.5,4INFINI28
Mariem,Fourati,Female,19,Tunisian,0.82,3.24,3.64,2.14,4INFINI28
Mourad,Maaloul,Male,23,Tunisian,3.83,1.69,2.41,0.72,4INFINI28
Farah,Zouari,Female,25,Tunisian,3.73,0.53,0.79,0.84,4INFINI28
Hiba,Ben Salah,Female,23,Tunisian,2.85,3.28,4.19,4.31,4INFINI28
Chaima,Gharbi,Female,18,Tunisian,4.54,1.76,4.73,2.31,4INFINI28
Rami,Belkhir,Male,19,Tunisian,4.19,0.1,0.91,3.7,4INFINI28
Nadia,Maaloul,Female,23,Tunisian,0.57,2.3,0.2,4.78,4INFINI28
Eya,Ghanouchi,Female,25,Tunisian,0.3,0.63,2.48,3.49,4INFINI28
Dorra,Ayari,Female,23,Tunisian,1.6,0.08,4.53,2.69,4INFINI28
Sami,Zouari,Male,18,Tunisian,0.91,4.78,1.76,4.92,4INFINI28
Ali,Mabrouk,Male,18,Tunisian,0.16,1.58,0.55,4.64,4INFINI28
Siwar,Haddad,Female,23,Tunisian,3.09,3.07,1.87,0.21,4INFINI28
Ali,Mejri,Male,20,Tunisian,0.25,2.86,1.2,4.51,4SAE55
Amar,Messaoudi,Male,19,Algerian,2.5,1.21,0.45,0.98,4SAE55
Zaineb,Jebali,Female,19,Tunisian,3.64,2.96,4.17,2.45,4SAE55
Emna,Lahmar,Female,25,Tunisian,4.15,4.39,0.96,3.56,4SAE55
Oussama,Slimani,Male,23,Tunisian,1.45,2.61,4.36,2.79,4SAE55
Yasmine,Turki,Female,23,Tunisian,3.4,3.51,4.75,2.42,4SAE55
Iheb,Chebbi,Male,18,Tunisian,2.09,3.32,1.71,1.27,4SAE55
Fatma,Nasri,Female,20,Tunisian,2.27,1.61,1.53,2.05,4SAE55
Amine,Ghanouchi,Male,25,Tunisian,4.54,0.51,2.2,3.12,4SAE55
Mouna,Abidi,Female,24,Tunisian,1.15,4.91,3.04,4.94,4SAE55
Fares,Maaloul,Male,21,Tunisian,3.89,1.66,0.52,3.99,4SAE55
Mariem,Bouazizi,Female,25,Tunisian,3.81,0.88,2.08,1.84,4SAE55
Fatma,Hamdi,Female,23,Tunisian,2.08,1.08,2.18,3.03,4SAE55
Fatoumata,Conde,Female,20,Guinean,4.4,0.67,0.85,4.78,4SAE55
Youssef,Benjelloun,Male,31,Moroccan,2.83,0.32,0.22,4.28,4SAE55
Marwen,Mabrouk,Male,24,Tunisian,2.11,1.41,1.96,0.46,4SAE55
Fatiha,Hassani,Female,20,Algerian,1.88,2.35,1.38,4.13,4SAE55
Salma,Chebbi,Female,19,Tunisian,1.25,4.15,4.39,0.9,4SAE55
Fatma,Baccouche,Female,23,Tunisian,2.5,3.05,3.19,2.12,4SAE55
Leila,Haddad,Female,24,Tunisian,1.5,1.42,4.95,3.29,4SAE55
Skander,Trabelsi,Male,25,Tunisian,0.74,0.09,1.9,4.46,4SAE55
Mouna,Khlifi,Female,18,Tunisian,2.49,0.73,2.19,3.81,4SAE55
Rania,Ayari,Female,27,Tunisian,3.65,0.78,0.04,4.18,4SAE55
Ismail,Belkhir,Male,21,Tunisian,3.2,1.64,1.99,4.4,4SAE55
Sonia,Mabrouk,Female,25,Tunisian,3.24,2.34,1.08,3.09,4SAE55
Cyrine,Makni,Female,18,Tunisian,3.29,3.74,3.68,2.72,4SAE55
Adel,Hassan,Male,19,Libyan,0.61,1.21,1.97,0.15,4SAE55
Bintou,Toure,Female,22,Malian,4.42,0.43,1.82,3.37,4SAE55
Hend,Fourati,Female,22,Tunisian,1.7,4.54,3.04,4.26,4SAE55
Naima,Touati,Female,24,Algerian,4.24,0.76,0.8,1.6,5INFINI55
Nizar,Ayari,Male,20,Tunisian,4.86,0.31,2.86,1.31,5INFINI55
Samira,Slimani,Female,21,Tunisian,0.24,2.43,4.55,0.79,5INFINI55
Bechir,Ammar,Male,22,Tunisian,3.15,4.4,1.84,2.32,5INFINI55
Ali,Rekik,Male,21,Tunisian,1.71,2.22,3.97,3.72,5INFINI55
Sabrine,Mabrouk,Female,22,Tunisian,2.15,3.35,0.97,1.82,5INFINI55
Cyrine,Saidi,Female,25,Tunisian,0.96,4.76,4.45,4.96,5INFINI55
Amina,Mabrouk,Female,22,Tunisian,0.55,1.84,1.9,1.35,5INFINI55
Mouna,Ayari,Female,19,Tunisian,4.73,2.83,4.55,2.56,5INFINI55
Nadia,Khemiri,Female,21,Tunisian,4.65,1.53,1.02,0.41,5INFINI55
Amar,Benali,Male,25,Algerian,2.46,4.63,3.97,0.52,5INFINI55
Amine,Bouazizi,Male,18,Tunisian,4.27,1.49,4.86,1.3,5INFINI55
Alpha,Kante,Male,24,Guinean,2.01,3.02,1.09,0.99,5INFINI55
Amina,Slimani,Female,18,Tunisian,2.29,3.6,1.11,0.21,5INFINI55
Mariem,Turki,Female,23,Tunisian,3.47,3.73,3.8,1.53,5INFINI55
Amine,Cherif,Male,21,Tunisian,4.16,4.13,1.01,0.13,5INFINI55
Farah,Driss,Female,23,Tunisian,2.92,2.57,4.44,3.27,5INFINI55
Nadia,Hamdi,Female,20,Tunisian,2.24,0.32,0.36,3.57,5INFINI55
Skander,Jebali,Male,39,Tunisian,4.91,4.95,4.06,0.29,5INFINI55
Farah,Ghanouchi,Female,22,Tunisian,1.21,0.66,4.1,4.66,5INFINI55
Ghassen,Abidi,Male,20,Tunisian,0.92,2.25,1.01,2.02,5INFINI55
Meriem,Ben Ali,Female,22,Tunisian,0.24,3.18,2.8,1.44,5INFINI55
Meriem,Bouazizi,Female,22,Tunisian,4.36,2.23,2.76,1.93,5INFINI55
Fatima,Ramadan,Female,18,Libyan,4.29,3.51,0.32,4.9,5INFINI55
Tarek,Mabrouk,Male,21,Tunisian,2.64,4.34,2.28,4.68,5INFINI55
Nizar,Cherif,Male,24,Tunisian,4.93,1.56,2.97,1.46,5INFINI55
Sarra,Hamdi,Female,18,Tunisian,0.8,2.55,2.7,0.14,5INFINI55
Youssef,Toumi,Male,20,Tunisian,0.87,2.71,3.06,1.19,5INFINI55
Omar,Ammar,Male,23,Tunisian,3.52,5.0,2.3,1.5,5INFINI55
Mariama,Fall,Female,33,Senegalese,1.35,0.32,2.04,0.25,5INFINI55
Nabil,Trabelsi,Male,23,Tunisian,3.72,4.0,0.8,2.94,2P81
Mehdi,Khlifi,Male,19,Tunisian,2.27,1.21,3.78,3.65,2P81
Zied,Driss,Male,24,Tunisian,1.57,3.41,3.53,0.63,2P81
Chokri,Chebbi,Male,21,Tunisian,4.47,1.06,1.92,0.85,2P81
Nadia,Zouari,Female,21,Tunisian,0.62,3.25,0.12,0.7,2P81
Foued,Ben Ali,Male,22,Tunisian,4.86,3.25,3.3,3.87,2P81
Chokri,Gharbi,Male,22,Tunisian,3.57,4.93,4.12,0.44,2P81
Haythem,Chouchene,Male,24,Tunisian,4.9,0.18,1.23,3.53,2P81
Zaineb,Saidi,Female,19,Tunisian,4.67,1.6,2.64,2.75,2P81
Zied,Mansour,Male,20,Tunisian,2.13,3.59,3.76,1.51,2P81
Marwen,Ben Salah,Male,24,Tunisian,2.91,4.64,3.12,4.53,2P81
Cyrine,Hamdi,Female,21,Tunisian,4.28,2.98,3.52,3.27,2P81
Olfa,Zouari,Female,22,Tunisian,3.85,0.55,0.59,4.44,2P81
Karim,Bennani,Male,24,Moroccan,2.6,1.31,1.26,4.47,2P81
Hicham,Regragui,Male,19,Moroccan,4.81,3.84,4.5,4.96,2P81
Karim,Cherif,Male,20,Algerian,3.11,1.08,0.02,0.83,2P81
Foued,Gharbi,Male,25,Tunisian,4.5,0.79,0.03,0.45,2P81
Omar,Mansour,Male,21,Tunisian,4.19,2.8,1.78,2.43,2P81
Said,Saidi,Male,21,Moroccan,4.73,4.67,0.62,1.39,2P81
Oumaima,Chouchene,Female,22,Tunisian,3.19,0.16,3.46,3.14,2P81
Wided,Belkhir,Female,25,Tunisian,2.4,1.0,1.2,2.42,2P81
Khalil,Slimani,Male,19,Tunisian,0.7,4.33,3.81,1.13,2P81
Dorra,Ghanouchi,Female,22,Tunisian,0.27,2.18,3.6,4.63,2P81
Sonia,Toumi,Female,19,Tunisian,1.42,3.19,3.79,3.74,2P81
Wafa,Maaloul,Female,22,Tunisian,0.08,2.53,0.28,2.99,2P81
Nabil,Baccouche,Male,25,Tunisian,1.48,2.67,4.9,2.06,2P81
Yasmine,Mejri,Female,24,Tunisian,2.02,3.64,2.84,3.59,2P81
Iheb,Baccouche,Male,25,Tunisian,4.6,0.23,4.87,4.14,2P81
Marwen,Saidi,Male,18,Tunisian,3.64,1.83,4.77,2.06,2P81
Skander,Jaziri,Male,19,Tunisian,3.07,3.05,2.72,4.3,2P81
Nabil,Jaziri,Male,20,Tunisian,2.13,1.51,4.69,3.22,3A26
Omar,Lahmar,Male,22,Tunisian,2.36,2.26,4.44,1.56,3A26
Fatma,Jebali,Female,23,Tunisian,2.54,0.89,1.87,2.41,3A26
Emna,Belkhir,Female,20,Tunisian,3.71,1.42,1.14,4.65,3A26
Walid,Jlassi,Male,23,Tunisian,4.65,0.43,3.38,2.17,3A26
Cyrine,Ben Salah,Female,21,Tunisian,4.77,2.3,0.72,0.1,3A26
Fares,Toumi,Male,25,Tunisian,1.98,2.56,3.97,4.99,3A26
Djenabou,Kante,Female,21,Guinean,2.49,2.73,3.92,2.4,3A26
Said,Fassi,Male,18,Moroccan,1.69,3.81,0.44,4.42,3A26
Wafa,Toumi,Female,21,Tunisian,2.41,2.85,3.94,0.44,3A26
Mamadou,Diouf,Male,24,Senegalese,3.51,1.49,0.97,1.22,3A26
Modibo,Sissoko,Male,19,Malian,1.67,0.22,0.11,0.67,3A26
Oussama,Hamdi,Male,21,Tunisian,0.2,1.29,2.98,3.46,3A26
Dorra,Saidi,Female,21,Tunisian,1.64,0.45,4.65,2.66,3A26
Ali,Jebali,Male,28,Tunisian,4.62,2.79,2.54,3.82,3A26
Ismail,Karoui,Male,20,Tunisian,1.58,4.0,1.99,0.86,3A26
Ahmed,Slimani,Male,21,Tunisian,2.42,1.19,1.6,4.87,3A26
Ines,Toumi,Female,24,Tunisian,1.09,3.29,1.28,4.83,3A26
Mourad,Ben Ali,Male,22,Tunisian,1.68,1.01,4.68,2.71,3A26
Fares,Makni,Male,19,Tunisian,1.72,0.7,4.1,2.03,3A26
Chokri,Jlassi,Male,25,Tunisian,2.95,2.43,0.48,3.84,3A26
Bechir,Gharbi,Male,22,Tunisian,4.5,1.33,4.98,4.61,3A26
